,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
182,aws,12/12/2024,Amazon Virtual Private Cloud,amazon_virtual_private_cloud,Amazon Virtual Private Cloud,technique_scores,T1602.002,Network Device Configuration Dump,16.1,enterprise,protect,partial,T1602,[],Can limit access to client management interfaces or configuration databases.,,09/21/2021,12/11/2024
183,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1190,Exploit Public-Facing Application,16.1,enterprise,respond,significant,,"['https://aws.amazon.com/cloudendure-disaster-recovery/', 'https://docs.cloudendure.com/#Configuring_and_Running_Disaster_Recovery/Configuring_and_Running_Disaster_Recovery.htm']","AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that a public-facing application or server is compromised, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. As a result, this mapping is given a score of Significant.",,09/21/2021,12/11/2024
184,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1485,Data Destruction,16.1,enterprise,respond,significant,,"['https://aws.amazon.com/cloudendure-disaster-recovery/', 'https://docs.cloudendure.com/#Configuring_and_Running_Disaster_Recovery/Configuring_and_Running_Disaster_Recovery.htm']","AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that data on servers is destroyed, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. As a result, this mapping is given a score of Significant.",,09/21/2021,12/11/2024
185,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1486,Data Encrypted for Impact,16.1,enterprise,respond,significant,,"['https://aws.amazon.com/cloudendure-disaster-recovery/', 'https://docs.cloudendure.com/#Configuring_and_Running_Disaster_Recovery/Configuring_and_Running_Disaster_Recovery.htm']","AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that data on servers is encrypted (e.g., ransomware), AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. As a result, this mapping is given a score of Significant.
",,09/21/2021,12/11/2024
186,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1490,Inhibit System Recovery,16.1,enterprise,respond,significant,,"['https://aws.amazon.com/cloudendure-disaster-recovery/', 'https://docs.cloudendure.com/#Configuring_and_Running_Disaster_Recovery/Configuring_and_Running_Disaster_Recovery.htm']","AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that servers are modified to disrupt recovery, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. As a result, this mapping is given a score of Significant.",,09/21/2021,12/11/2024
187,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1491,Defacement,16.1,enterprise,respond,significant,,"['https://aws.amazon.com/cloudendure-disaster-recovery/', 'https://docs.cloudendure.com/#Configuring_and_Running_Disaster_Recovery/Configuring_and_Running_Disaster_Recovery.htm']","AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that servers are defaced, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. This mapping is given a score of Significant because it supports all of the sub-techniques (2 of 2 at the time of this mapping).",,09/21/2021,12/11/2024
188,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1491.001,Internal Defacement,16.1,enterprise,respond,significant,T1491,[],"AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that servers are defaced, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. As a result, this mapping is given a score of Significant.",,09/21/2021,12/11/2024
189,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1491.002,External Defacement,16.1,enterprise,respond,significant,T1491,[],"AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that servers are defaced, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. As a result, this mapping is given a score of Significant.",,09/21/2021,12/11/2024
190,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1561,Disk Wipe,16.1,enterprise,respond,significant,,"['https://aws.amazon.com/cloudendure-disaster-recovery/', 'https://docs.cloudendure.com/#Configuring_and_Running_Disaster_Recovery/Configuring_and_Running_Disaster_Recovery.html', 'https://aws.amazon.com/disaster-recovery/when-to-choose-aws-drs/?cloud-endure-blogs.sort-by=item.additionalFields.createdDate&cloud-endure-blogs.sort-order=desc']","AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that server disks are wiped, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. This mapping is given a score of Significant because it supports all of the sub-techniques (2 of 2).",,09/21/2021,12/11/2024
191,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1561.001,Disk Content Wipe,16.1,enterprise,respond,significant,T1561,"['https://aws.amazon.com/cloudendure-disaster-recovery/', 'https://docs.cloudendure.com/#Configuring_and_Running_Disaster_Recovery/Configuring_and_Running_Disaster_Recovery.html', 'https://aws.amazon.com/disaster-recovery/when-to-choose-aws-drs/?cloud-endure-blogs.sort-by=item.additionalFields.createdDate&cloud-endure-blogs.sort-order=desc']","AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that server disks are wiped, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. As a result, this mapping is given a score of Significant.",,09/21/2021,12/11/2024
192,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1561.002,Disk Structure Wipe,16.1,enterprise,respond,significant,T1561,"['https://aws.amazon.com/cloudendure-disaster-recovery/', 'https://docs.cloudendure.com/#Configuring_and_Running_Disaster_Recovery/Configuring_and_Running_Disaster_Recovery.html', 'https://aws.amazon.com/disaster-recovery/when-to-choose-aws-drs/?cloud-endure-blogs.sort-by=item.additionalFields.createdDate&cloud-endure-blogs.sort-order=desc']","AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that server disks are wiped, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. As a result, this mapping is given a score of Significant.",,09/21/2021,12/11/2024
193,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1565,Data Manipulation,16.1,enterprise,respond,minimal,,"['https://aws.amazon.com/cloudendure-disaster-recovery/', 'https://docs.cloudendure.com/#Configuring_and_Running_Disaster_Recovery/Configuring_and_Running_Disaster_Recovery.htm']","AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that data on servers is manipulated, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. This mapping is given a score of Minimal because it only supports a subset (1 of 3) of the sub-techniques.
",,09/21/2021,12/11/2024
194,aws,12/12/2024,AWS CloudEndure Disaster Recovery,aws_cloudendure_disaster_recovery,AWS CloudEndure Disaster Recovery,technique_scores,T1565.001,Stored Data Manipulation,16.1,enterprise,respond,significant,T1565,[],"AWS CloudEndure Disaster Recovery enables the replication and recovery of servers into AWS Cloud. In the event that data on servers is manipulated, AWS CloudEndure can be used to provision an instance of the server from a previous point in time within minutes. As a result, this mapping is given a score of Significant.",,09/21/2021,12/11/2024
