,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
167,gcp,06/28/2022,Endpoint Management,endpoint_management,Endpoint Management,technique_scores,T1567.002,Exfiltration to Cloud Storage,10.0,enterprise,protect,partial,,['https://support.google.com/a/answer/1734200?hl=en'],"This control may restrict which apps can be installed and accessed on enrolled devices, preventing exfiltration of sensitive information from compromised endpoints to cloud storage.",,06/28/2022,06/28/2022
168,gcp,06/28/2022,CloudVPN,cloudvpn,CloudVPN,technique_scores,T1040,Network Sniffing,10.0,enterprise,protect,significant,,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"Cloud VPN enables traffic traveling between the two networks, and it is encrypted by one VPN gateway and then decrypted by the other VPN gateway. This action protects users' data as it travels over the internet. This control may prevent adversaries from sniffing network traffic. ",,06/28/2022,06/28/2022
169,gcp,06/28/2022,CloudVPN,cloudvpn,CloudVPN,technique_scores,T1557,Adversary-in-the-Middle,10.0,enterprise,protect,significant,,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"Cloud VPN enables traffic traveling between the two networks, and it is encrypted by one VPN gateway and then decrypted by the other VPN gateway. This action protects users' data as it travels over the internet. This control may prevent adversaries from attempting to position themselves between two or more networks and modify traffic. ",,06/28/2022,06/28/2022
170,gcp,06/28/2022,CloudVPN,cloudvpn,CloudVPN,technique_scores,T1565,Data Manipulation,10.0,enterprise,protect,partial,,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],This control provides protection against data from being manipulated by adversaries through target applications by encrypting important information. ,,06/28/2022,06/28/2022
171,gcp,06/28/2022,CloudVPN,cloudvpn,CloudVPN,technique_scores,T1565.002,Transmitted Data Manipulation,10.0,enterprise,protect,partial,,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"This control provides protection against data from being manipulated by adversaries through target applications by encrypting important information. Since this control only provides protection against data in transit, it received a partial score. ",,06/28/2022,06/28/2022
172,gcp,06/28/2022,CloudVPN,cloudvpn,CloudVPN,technique_scores,T1557.002,ARP Cache Poisoning,10.0,enterprise,protect,partial,,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"Cloud VPN enables traffic traveling between the two networks, and it is encrypted by one VPN gateway and then decrypted by the other VPN gateway. This action protects users' data as it travels over the internet. This control may prevent adversaries from attempting to position themselves between two or more networks and modify traffic. ",,06/28/2022,06/28/2022
173,gcp,06/28/2022,CloudVPN,cloudvpn,CloudVPN,technique_scores,T1133,External Remote Services,10.0,enterprise,protect,partial,,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"This control provides protections against adversaries who try to access and/or persist within a network. Remote services such as VPNs, Citrix, and other access mechanisms allow users to connect to internal enterprise network resources from external locations. ",,06/28/2022,06/28/2022
174,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1552,Unsecured Credentials,10.0,enterprise,protect,minimal,,['https://cloud.google.com/security-key-management'],,,06/28/2022,06/28/2022
175,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1552.005,Cloud Instance Metadata API,10.0,enterprise,protect,significant,,['https://cloud.google.com/security-key-management'], This control's protection is specific to a minority of this technique's sub-techniques and procedure examples resulting in a Minimal Coverage score and consequently an overall score of Minimal.,,06/28/2022,06/28/2022
176,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1588,Obtain Capabilities,10.0,enterprise,protect,partial,,['https://cloud.google.com/security-key-management'],"This control manages symmetric and asymmetric cryptographic keys for cloud services and protects against stealing credentials, certificates, keys from the organization.",,06/28/2022,06/28/2022
177,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1553,Subvert Trust Controls,10.0,enterprise,protect,significant,,['https://cloud.google.com/security-key-management'],Protects against trust mechanisms and stealing of code signing certificates,,06/28/2022,06/28/2022
178,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1555,Credentials from Password Stores,10.0,enterprise,protect,partial,,['https://cloud.google.com/security-key-management'],"This control manages symmetric and asymmetric cryptographic keys for cloud services and protects against stealing credentials, certificates, keys from the organization.",,06/28/2022,06/28/2022
179,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1528,Steal Application Access Token,10.0,enterprise,protect,partial,,['https://cloud.google.com/security-key-management'],Provides protection against attackers stealing application access tokens if they are stored within Cloud KMS.,,06/28/2022,06/28/2022
180,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1588.003,Code Signing Certificates,10.0,enterprise,protect,partial,,['https://cloud.google.com/security-key-management'],"This control manages symmetric and asymmetric cryptographic keys for cloud services and protects against stealing credentials, certificates, keys from the organization.",,06/28/2022,06/28/2022
181,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1588.004,Digital Certificates,10.0,enterprise,protect,partial,,['https://cloud.google.com/security-key-management'],"This control manages symmetric and asymmetric cryptographic keys for cloud services and protects against stealing credentials, certificates, keys from the organization.",,06/28/2022,06/28/2022
182,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1552.001,Credentials In Files,10.0,enterprise,protect,minimal,,['https://cloud.google.com/security-key-management'],This control's protection is specific to a minority of this technique's sub-techniques and procedure examples resulting in a Minimal Coverage score and consequently an overall score of Minimal.,,06/28/2022,06/28/2022
183,gcp,06/28/2022,Cloud Key Management,cloud_key_management,Cloud Key Management,technique_scores,T1552.004,Private Keys,10.0,enterprise,protect,minimal,,['https://cloud.google.com/security-key-management'], This control's protection is specific to a minority of this technique's sub-techniques and procedure examples resulting in a Minimal Coverage score and consequently an overall score of Minimal.,,06/28/2022,06/28/2022
184,gcp,06/28/2022,Titan Security Key,titan_security_key,Titan Security Key,technique_scores,T1566,Phishing,10.0,enterprise,protect,significant,,['https://cloud.google.com/titan-security-key#section-3'],"This control is able to mitigate against a variety of phishing attacks by requiring an additional key for authentication outside of the user's password. Compared to other forms of 2-factor authentication, this control will not allow for authentication to an illegitimate service or website as the key can not be transmitted from the hardware device to any other device.",,06/28/2022,06/28/2022
185,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1021.002,SMB/Windows Admin Shares,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alert for net use commands detected for SMB/Windows admin shares (e.g., "" net use.* (C|ADMIN|IPC)$"").

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/windows/possible_system_network_connections_discovery__sysmon_windows_logs.yaral",,06/28/2022,06/28/2022
186,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1037,Boot or Logon Initialization Scripts,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alert based on registry modifications related to custom logon scripts. (e.g., ""REGISTRY_CREATION"", """"REGISTRY_MODIFICATION"", ""HKCU|HKEY_CURRENT_USER"").

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/mitre_attack/T1547_001_windows_registry_run_keys_startup_folder.yaral",,06/28/2022,06/28/2022
